,date,state,unit_sales
1196,2017-03-17,Pichincha,444982.6699999998
1197,2017-03-17,Santa Elena,16570.382
1198,2017-03-17,Santo Domingo de los Tsachilas,26973.699000000008
1199,2017-03-17,Tungurahua,29630.692999999996
1200,2017-03-18,Azuay,54728.58900000004
1201,2017-03-18,Bolivar,13705.427
1202,2017-03-18,Chimborazo,10086.667999999998
1203,2017-03-18,Cotopaxi,15977.621000000005
1204,2017-03-18,El Oro,31242.944999999992
1205,2017-03-18,Esmeraldas,15175.360999999995
1206,2017-03-18,Guayas,146557.41299999997
1207,2017-03-18,Imbabura,7950.312999999997
1208,2017-03-18,Loja,17147.086999999996
1209,2017-03-18,Los Rios,25502.23700000001
1210,2017-03-18,Manabi,25324.777000000006
1211,2017-03-18,Pastaza,6071.782
1212,2017-03-18,Pichincha,580663.1730000003
1213,2017-03-18,Santa Elena,18478.057000000008
1214,2017-03-18,Santo Domingo de los Tsachilas,30877.751999999986
1215,2017-03-18,Tungurahua,39417.363999999994
1216,2017-03-19,Azuay,54430.66100000003
1217,2017-03-19,Bolivar,10292.366000000002
1218,2017-03-19,Chimborazo,6043.423999999996
1219,2017-03-19,Cotopaxi,16274.973999999998
1220,2017-03-19,El Oro,31160.135000000006
1221,2017-03-19,Esmeraldas,14962.463000000003
1222,2017-03-19,Guayas,149278.684
1223,2017-03-19,Imbabura,8555.302
1224,2017-03-19,Loja,18756.348000000005
1225,2017-03-19,Los Rios,22886.503999999983
1226,2017-03-19,Manabi,27131.804
1227,2017-03-19,Pastaza,8788.63
1228,2017-03-19,Pichincha,698361.9090000001
1229,2017-03-19,Santa Elena,11008.051000000005
1230,2017-03-19,Santo Domingo de los Tsachilas,36835.826999999976
1231,2017-03-19,Tungurahua,42373.55700000004
1232,2017-03-20,Azuay,43933.38499999996
1233,2017-03-20,Bolivar,9074.108999999999
1234,2017-03-20,Chimborazo,8683.328000000003
1235,2017-03-20,Cotopaxi,14295.924000000005
1236,2017-03-20,El Oro,28970.30699999999
1237,2017-03-20,Esmeraldas,14766.621999999998
1238,2017-03-20,Guayas,129146.08099999982
1239,2017-03-20,Imbabura,9164.877
1240,2017-03-20,Loja,11906.622000000005
1241,2017-03-20,Los Rios,21326.21099999998
1242,2017-03-20,Manabi,18046.983999999993
1243,2017-03-20,Pastaza,6530.489999999999
1244,2017-03-20,Pichincha,440732.5570000001
1245,2017-03-20,Santa Elena,10310.951999999997
1246,2017-03-20,Santo Domingo de los Tsachilas,27476.64200000001
1247,2017-03-20,Tungurahua,32057.818999999978
1248,2017-03-21,Azuay,37301.40499999999
1249,2017-03-21,Bolivar,7979.629000000001
1250,2017-03-21,Chimborazo,6983.158999999998
1251,2017-03-21,Cotopaxi,13498.881000000003
1252,2017-03-21,El Oro,25919.613999999998
1253,2017-03-21,Esmeraldas,13057.172000000006
1254,2017-03-21,Guayas,123852.52499999995
1255,2017-03-21,Imbabura,9073.422000000004
1256,2017-03-21,Loja,10495.644
1257,2017-03-21,Los Rios,24892.135
1258,2017-03-21,Manabi,16865.894999999997
1259,2017-03-21,Pastaza,6408.397999999998
1260,2017-03-21,Pichincha,387534.59599999886
1261,2017-03-21,Santa Elena,8344.061000000002
1262,2017-03-21,Santo Domingo de los Tsachilas,27920.76599999999
1263,2017-03-21,Tungurahua,26493.624000000003
1264,2017-03-22,Azuay,43513.039
1265,2017-03-22,Bolivar,6826.419999999997
1266,2017-03-22,Chimborazo,6605.297999999997
1267,2017-03-22,Cotopaxi,11848.336999999994
1268,2017-03-22,El Oro,23618.61699999998
1269,2017-03-22,Esmeraldas,10231.645000000004
1270,2017-03-22,Guayas,119523.6979999999
1271,2017-03-22,Imbabura,9258.731
1272,2017-03-22,Loja,14261.122999999994
1273,2017-03-22,Los Rios,16604.41999999999
1274,2017-03-22,Manabi,20536.844000000005
1275,2017-03-22,Pastaza,5261.454
1276,2017-03-22,Pichincha,414912.0560000009
1277,2017-03-22,Santa Elena,10856.835
1278,2017-03-22,Santo Domingo de los Tsachilas,26138.843000000004
1279,2017-03-22,Tungurahua,27883.445000000003
1280,2017-03-23,Azuay,37056.823999999964
1281,2017-03-23,Bolivar,6674.446
1282,2017-03-23,Chimborazo,6802.261
1283,2017-03-23,Cotopaxi,11690.519999999997
1284,2017-03-23,El Oro,22111.383000000005
1285,2017-03-23,Esmeraldas,9979.08
1286,2017-03-23,Guayas,124470.21199999991
1287,2017-03-23,Imbabura,8045.531999999998
1288,2017-03-23,Loja,10049.149
1289,2017-03-23,Los Rios,17216.704999999998
1290,2017-03-23,Manabi,12841.399999999996
1291,2017-03-23,Pastaza,5306.688
1292,2017-03-23,Pichincha,341132.47299999965
1293,2017-03-23,Santa Elena,9581.080999999998
1294,2017-03-23,Santo Domingo de los Tsachilas,23228.652000000016
1295,2017-03-23,Tungurahua,24661.604000000014
1296,2017-03-24,Azuay,40051.44500000003
1297,2017-03-24,Bolivar,7563.967000000002
1298,2017-03-24,Chimborazo,7273.762999999997
1299,2017-03-24,Cotopaxi,11609.831999999997
1300,2017-03-24,El Oro,24274.439999999995
1301,2017-03-24,Esmeraldas,11886.713000000005
1302,2017-03-24,Guayas,128893.23200000005
1303,2017-03-24,Imbabura,6638.028
1304,2017-03-24,Loja,10539.678999999996
1305,2017-03-24,Los Rios,23276.17799999999
1306,2017-03-24,Manabi,19037.011000000002
1307,2017-03-24,Pastaza,5010.424999999999
1308,2017-03-24,Pichincha,421799.4559999999
1309,2017-03-24,Santa Elena,14164.541000000001
1310,2017-03-24,Santo Domingo de los Tsachilas,27981.479000000003
1311,2017-03-24,Tungurahua,27902.937
1312,2017-03-25,Azuay,54814.600999999995
1313,2017-03-25,Bolivar,12741.293000000005
1314,2017-03-25,Chimborazo,10224.584999999994
1315,2017-03-25,Cotopaxi,18040.230000000003
1316,2017-03-25,El Oro,40117.59499999998
1317,2017-03-25,Esmeraldas,14522.638000000004
1318,2017-03-25,Guayas,143167.71800000002
1319,2017-03-25,Imbabura,7876.767000000001
1320,2017-03-25,Loja,17468.616
1321,2017-03-25,Los Rios,22967.96999999999
1322,2017-03-25,Manabi,22856.023999999994
1323,2017-03-25,Pastaza,6858.0019999999995
1324,2017-03-25,Pichincha,577746.2609999984
1325,2017-03-25,Santa Elena,17197.756999999998
1326,2017-03-25,Santo Domingo de los Tsachilas,31966.678000000014
1327,2017-03-25,Tungurahua,39572.581999999995
1328,2017-03-26,Azuay,55818.781000000025
1329,2017-03-26,Bolivar,9462.218
1330,2017-03-26,Chimborazo,7835.74
1331,2017-03-26,Cotopaxi,16458.348
1332,2017-03-26,El Oro,29541.318
1333,2017-03-26,Esmeraldas,15028.362999999994
1334,2017-03-26,Guayas,138809.21600000016
1335,2017-03-26,Imbabura,7623.795000000001
1336,2017-03-26,Loja,17528.426000000007
1337,2017-03-26,Los Rios,23743.76900000001
1338,2017-03-26,Manabi,24849.189999999995
1339,2017-03-26,Pastaza,7967.261999999999
1340,2017-03-26,Pichincha,655279.158999999
1341,2017-03-26,Santa Elena,9995.856000000002
1342,2017-03-26,Santo Domingo de los Tsachilas,37481.27700000001
1343,2017-03-26,Tungurahua,44134.75900000004
1344,2017-03-27,Azuay,41909.49400000006
1345,2017-03-27,Bolivar,8236.38
1346,2017-03-27,Chimborazo,7379.363999999997
1347,2017-03-27,Cotopaxi,15535.302000000003
1348,2017-03-27,El Oro,28118.91800000001
1349,2017-03-27,Esmeraldas,14172.642000000007
1350,2017-03-27,Guayas,121937.0869999999
1351,2017-03-27,Imbabura,8808.689000000002
1352,2017-03-27,Loja,10858.118000000002
1353,2017-03-27,Los Rios,21607.29200000001
1354,2017-03-27,Manabi,16782.798999999995
1355,2017-03-27,Pastaza,5348.1320000000005
1356,2017-03-27,Pichincha,414395.4170000005
1357,2017-03-27,Santa Elena,9180.594000000003
1358,2017-03-27,Santo Domingo de los Tsachilas,30728.352000000014
1359,2017-03-27,Tungurahua,29104.68499999999
1360,2017-03-28,Azuay,40394.89700000002
1361,2017-03-28,Bolivar,7136.823
1362,2017-03-28,Chimborazo,7554.195999999999
1363,2017-03-28,Cotopaxi,14200.466
1364,2017-03-28,El Oro,26611.186000000027
1365,2017-03-28,Esmeraldas,13084.424000000003
1366,2017-03-28,Guayas,126041.56799999982
1367,2017-03-28,Imbabura,7884.066999999998
1368,2017-03-28,Loja,11421.994000000002
1369,2017-03-28,Los Rios,25124.527999999988
1370,2017-03-28,Manabi,14979.508999999998
1371,2017-03-28,Pastaza,5835.214000000001
1372,2017-03-28,Pichincha,343433.1619999997
1373,2017-03-28,Santa Elena,7751.876000000001
1374,2017-03-28,Santo Domingo de los Tsachilas,25806.296000000002
1375,2017-03-28,Tungurahua,25683.743000000002
1376,2017-03-29,Azuay,41889.61199999998
1377,2017-03-29,Bolivar,8274.015
1378,2017-03-29,Chimborazo,6914.546000000004
1379,2017-03-29,Cotopaxi,14427.263999999996
1380,2017-03-29,El Oro,31714.354000000007
1381,2017-03-29,Esmeraldas,13056.617000000004
1382,2017-03-29,Guayas,131239.30199999988
1383,2017-03-29,Imbabura,8495.530999999995
1384,2017-03-29,Loja,14244.596000000001
1385,2017-03-29,Los Rios,19759.59299999999
1386,2017-03-29,Manabi,18772.870000000003
1387,2017-03-29,Pastaza,6707.453999999996
1388,2017-03-29,Pichincha,435010.3930000004
1389,2017-03-29,Santa Elena,10741.253000000002
1390,2017-03-29,Santo Domingo de los Tsachilas,33106.507000000005
1391,2017-03-29,Tungurahua,30279.078
1392,2017-03-30,Azuay,33626.733
1393,2017-03-30,Bolivar,7614.953000000002
1394,2017-03-30,Chimborazo,7479.974999999999
1395,2017-03-30,Cotopaxi,13206.834
1396,2017-03-30,El Oro,18244.269999999986
1397,2017-03-30,Esmeraldas,12503.685000000007
1398,2017-03-30,Guayas,100495.22600000011
1399,2017-03-30,Imbabura,7925.746000000001
1400,2017-03-30,Loja,9396.273000000001
1401,2017-03-30,Los Rios,20384.754000000004
1402,2017-03-30,Manabi,13715.655999999994
1403,2017-03-30,Pastaza,5388.888999999997
1404,2017-03-30,Pichincha,333400.8740000007
1405,2017-03-30,Santa Elena,7158.392999999999
1406,2017-03-30,Santo Domingo de los Tsachilas,25644.625000000004
1407,2017-03-30,Tungurahua,21437.454999999998
1408,2017-03-31,Azuay,41420.70100000004
1409,2017-03-31,Bolivar,9776.136999999999
1410,2017-03-31,Chimborazo,7228.929
1411,2017-03-31,Cotopaxi,13054.228000000001
1412,2017-03-31,El Oro,31309.12399999999
1413,2017-03-31,Esmeraldas,14533.818000000005
1414,2017-03-31,Guayas,141067.35000000012
1415,2017-03-31,Imbabura,8138.707999999998
1416,2017-03-31,Loja,11503.001000000006
1417,2017-03-31,Los Rios,25741.276000000013
1418,2017-03-31,Manabi,19160.299999999996
1419,2017-03-31,Pastaza,6752.229999999999
1420,2017-03-31,Pichincha,479072.39100000024
1421,2017-03-31,Santa Elena,9798.199
1422,2017-03-31,Santo Domingo de los Tsachilas,30705.431000000004
1423,2017-03-31,Tungurahua,29488.21499999999
1424,2017-04-01,Azuay,74430.99600000006
1425,2017-04-01,Bolivar,20718.452999999998
1426,2017-04-01,Chimborazo,13728.924999999996
1427,2017-04-01,Cotopaxi,24772.756000000005
1428,2017-04-01,El Oro,40994.604999999974
1429,2017-04-01,Esmeraldas,22024.79599999999
1430,2017-04-01,Guayas,195518.45
1431,2017-04-01,Imbabura,12684.084000000006
1432,2017-04-01,Loja,23653.82299999999
1433,2017-04-01,Los Rios,41917.773000000016
1434,2017-04-01,Manabi,29393.011
1435,2017-04-01,Pastaza,12101.169999999998
1436,2017-04-01,Pichincha,846761.2599999985
1437,2017-04-01,Santa Elena,8789.744
1438,2017-04-01,Santo Domingo de los Tsachilas,42487.69799999997
1439,2017-04-01,Tungurahua,53106.419000000045
1440,2017-04-02,Azuay,55741.02600000004
1441,2017-04-02,Bolivar,13535.178999999996
1442,2017-04-02,Chimborazo,9048.698999999999
1443,2017-04-02,Cotopaxi,17409.581000000006
1444,2017-04-02,El Oro,31779.108000000007
1445,2017-04-02,Esmeraldas,19079.785000000007
1446,2017-04-02,Guayas,138946.04699999993
1447,2017-04-02,Imbabura,10117.251000000006
1448,2017-04-02,Loja,17705.143000000004
1449,2017-04-02,Los Rios,29209.071999999986
1450,2017-04-02,Manabi,24070.987
1451,2017-04-02,Pastaza,8924.145999999999
1452,2017-04-02,Pichincha,667628.2940000001
1453,2017-04-02,Santa Elena,6321.150999999999
1454,2017-04-02,Santo Domingo de los Tsachilas,47463.181
1455,2017-04-02,Tungurahua,41671.40900000001
1456,2017-04-03,Azuay,47648.40700000002
1457,2017-04-03,Bolivar,10619.547000000002
1458,2017-04-03,Chimborazo,10480.994999999997
1459,2017-04-03,Cotopaxi,20285.990999999995
1460,2017-04-03,El Oro,28331.974000000002
1461,2017-04-03,Esmeraldas,20286.06000000001
1462,2017-04-03,Guayas,121917.70300000002
1463,2017-04-03,Imbabura,11727.312
1464,2017-04-03,Loja,11977.020999999997
1465,2017-04-03,Los Rios,27877.561000000012
1466,2017-04-03,Manabi,19839.331999999995
1467,2017-04-03,Pastaza,8631.821
1468,2017-04-03,Pichincha,425840.8160000004
1469,2017-04-03,Santa Elena,6960.988999999999
1470,2017-04-03,Santo Domingo de los Tsachilas,32465.524999999994
1471,2017-04-03,Tungurahua,30300.567999999996
1472,2017-04-04,Azuay,43662.75199999994
1473,2017-04-04,Bolivar,9979.471999999998
1474,2017-04-04,Chimborazo,10182.201000000006
1475,2017-04-04,Cotopaxi,17458.31
1476,2017-04-04,El Oro,30241.273000000005
1477,2017-04-04,Esmeraldas,16582.110999999997
1478,2017-04-04,Guayas,140016.42499999976
1479,2017-04-04,Imbabura,10173.207000000002
1480,2017-04-04,Loja,10172.026000000002
1481,2017-04-04,Los Rios,28344.61799999998
1482,2017-04-04,Manabi,17519.852999999992
1483,2017-04-04,Pastaza,7550.403000000001
1484,2017-04-04,Pichincha,426987.4510000004
1485,2017-04-04,Santa Elena,8184.951000000001
1486,2017-04-04,Santo Domingo de los Tsachilas,30234.076000000015
1487,2017-04-04,Tungurahua,28313.506999999983
1488,2017-04-05,Azuay,45633.18100000007
1489,2017-04-05,Bolivar,8628.143
1490,2017-04-05,Chimborazo,8424.794999999998
1491,2017-04-05,Cotopaxi,15553.786000000004
1492,2017-04-05,El Oro,24611.14699999999
1493,2017-04-05,Esmeraldas,13166.758
1494,2017-04-05,Guayas,126287.12200000016
1495,2017-04-05,Imbabura,9840.112000000001
1496,2017-04-05,Loja,13515.590999999999
1497,2017-04-05,Los Rios,21845.40199999999
1498,2017-04-05,Manabi,21149.162999999997
1499,2017-04-05,Pastaza,6101.5189999999975
1500,2017-04-05,Pichincha,465979.09299999924
1501,2017-04-05,Santa Elena,9795.507999999998
1502,2017-04-05,Santo Domingo de los Tsachilas,29191.266000000003
1503,2017-04-05,Tungurahua,26908.722
1504,2017-04-06,Azuay,36283.454000000005
1505,2017-04-06,Bolivar,7531.388999999999
1506,2017-04-06,Chimborazo,7273.999000000001
1507,2017-04-06,Cotopaxi,14607.273999999998
1508,2017-04-06,El Oro,23609.881
1509,2017-04-06,Esmeraldas,12509.322999999995
1510,2017-04-06,Guayas,108184.36199999988
1511,2017-04-06,Imbabura,7603.051999999998
1512,2017-04-06,Loja,8578.322999999999
1513,2017-04-06,Los Rios,18778.862999999987
1514,2017-04-06,Manabi,14228.560000000007
1515,2017-04-06,Pastaza,6383.947999999998
1516,2017-04-06,Pichincha,359403.8810000003
1517,2017-04-06,Santa Elena,8175.05
1518,2017-04-06,Santo Domingo de los Tsachilas,26868.11
1519,2017-04-06,Tungurahua,23040.10099999998
1520,2017-04-07,Azuay,40375.58900000001
1521,2017-04-07,Bolivar,7806.149000000001
1522,2017-04-07,Chimborazo,6467.067000000001
1523,2017-04-07,Cotopaxi,14283.603000000003
1524,2017-04-07,El Oro,26072.30400000001
1525,2017-04-07,Esmeraldas,12147.512999999997
1526,2017-04-07,Guayas,117377.90299999998
1527,2017-04-07,Imbabura,7986.816
1528,2017-04-07,Loja,10667.285000000002
1529,2017-04-07,Los Rios,20756.840999999993
1530,2017-04-07,Manabi,18141.478
1531,2017-04-07,Pastaza,6209.0560000000005
1532,2017-04-07,Pichincha,410164.1050000002
1533,2017-04-07,Santa Elena,13914.561999999996
1534,2017-04-07,Santo Domingo de los Tsachilas,27099.693999999992
1535,2017-04-07,Tungurahua,26032.247
1536,2017-04-08,Azuay,55204.10000000001
1537,2017-04-08,Bolivar,13726.874000000005
1538,2017-04-08,Chimborazo,11112.623000000001
1539,2017-04-08,Cotopaxi,18388.343000000008
1540,2017-04-08,El Oro,27719.245000000003
1541,2017-04-08,Esmeraldas,14113.461999999994
1542,2017-04-08,Guayas,131382.75699999998
1543,2017-04-08,Imbabura,8898.404
1544,2017-04-08,Loja,17244.761999999995
1545,2017-04-08,Los Rios,22929.24799999999
1546,2017-04-08,Manabi,20357.47399999999
1547,2017-04-08,Pastaza,7883.558
1548,2017-04-08,Pichincha,557645.8890000005
1549,2017-04-08,Santa Elena,15420.636999999997
1550,2017-04-08,Santo Domingo de los Tsachilas,30102.536
1551,2017-04-08,Tungurahua,36460.558000000005
1552,2017-04-09,Azuay,52119.82300000001
1553,2017-04-09,Bolivar,10823.687000000005
1554,2017-04-09,Chimborazo,7709.9130000000005
1555,2017-04-09,Cotopaxi,15729.994999999997
1556,2017-04-09,El Oro,35510.27200000001
1557,2017-04-09,Esmeraldas,15262.915000000008
1558,2017-04-09,Guayas,135150.62699999992
1559,2017-04-09,Imbabura,7849.531000000003
1560,2017-04-09,Loja,17724.91899999999
1561,2017-04-09,Los Rios,23781.98099999998
1562,2017-04-09,Manabi,23419.723999999995
1563,2017-04-09,Pastaza,8877.432999999999
1564,2017-04-09,Pichincha,661129.2790000011
1565,2017-04-09,Santa Elena,9419.062999999996
1566,2017-04-09,Santo Domingo de los Tsachilas,37069.779999999984
1567,2017-04-09,Tungurahua,40134.71499999997
1568,2017-04-10,Azuay,39511.69899999995
1569,2017-04-10,Bolivar,8114.253999999999
1570,2017-04-10,Chimborazo,7928.627999999998
1571,2017-04-10,Cotopaxi,15362.861
1572,2017-04-10,El Oro,26673.212
1573,2017-04-10,Esmeraldas,12666.438
1574,2017-04-10,Guayas,115057.98299999996
1575,2017-04-10,Imbabura,9162.944000000003
1576,2017-04-10,Loja,10782.768000000004
1577,2017-04-10,Los Rios,20442.369000000006
1578,2017-04-10,Manabi,16787.460000000006
1579,2017-04-10,Pastaza,7697.370999999999
1580,2017-04-10,Pichincha,383562.5220000005
1581,2017-04-10,Santa Elena,10555.325999999995
1582,2017-04-10,Santo Domingo de los Tsachilas,28609.677999999993
1583,2017-04-10,Tungurahua,26476.61799999999
1584,2017-04-11,Azuay,36790.56399999999
1585,2017-04-11,Bolivar,8518.625999999998
1586,2017-04-11,Chimborazo,8235.378999999999
1587,2017-04-11,Cotopaxi,15930.788000000006
1588,2017-04-11,El Oro,26905.819999999992
1589,2017-04-11,Esmeraldas,13628.585000000001
1590,2017-04-11,Guayas,141726.84100000013
1591,2017-04-11,Imbabura,9053.520000000002
1592,2017-04-11,Loja,9079.460000000001
1593,2017-04-11,Los Rios,25062.413000000008
1594,2017-04-11,Manabi,17368.147
1595,2017-04-11,Pastaza,5836.329000000001
1596,2017-04-11,Pichincha,363347.7590000008
1597,2017-04-11,Santa Elena,7850.831000000003
1598,2017-04-11,Santo Domingo de los Tsachilas,27531.932000000004
1599,2017-04-11,Tungurahua,24464.43599999998
1600,2017-04-12,Azuay,40568.89400000003
1601,2017-04-12,Bolivar,7904.892999999999
1602,2017-04-12,Chimborazo,8258.687999999998
1603,2017-04-12,Cotopaxi,13353.315000000002
1604,2017-04-12,El Oro,27809.876999999997
1605,2017-04-12,Esmeraldas,12363.134
1606,2017-04-12,Guayas,140933.63200000004
1607,2017-04-12,Imbabura,7880.6709999999985
1608,2017-04-12,Loja,12331.630000000001
1609,2017-04-12,Los Rios,26927.634999999987
1610,2017-04-12,Manabi,23029.739000000005
1611,2017-04-12,Pastaza,5538.511000000004
1612,2017-04-12,Pichincha,390707.8440000001
1613,2017-04-12,Santa Elena,15192.105999999996
1614,2017-04-12,Santo Domingo de los Tsachilas,32658.177000000025
1615,2017-04-12,Tungurahua,26303.566999999992
1616,2017-04-13,Azuay,41835.29800000004
1617,2017-04-13,Bolivar,9363.219
1618,2017-04-13,Chimborazo,7358.864999999999
1619,2017-04-13,Cotopaxi,12500.539000000004
1620,2017-04-13,El Oro,21642.724000000006
1621,2017-04-13,Esmeraldas,12455.392000000005
1622,2017-04-13,Guayas,114895.65600000012
1623,2017-04-13,Imbabura,7268.168000000003
1624,2017-04-13,Loja,10268.302000000003
1625,2017-04-13,Los Rios,19301.151999999995
1626,2017-04-13,Manabi,18200.902999999988
1627,2017-04-13,Pastaza,6122.697000000001
1628,2017-04-13,Pichincha,381376.323
1629,2017-04-13,Santa Elena,20371.299999999985
1630,2017-04-13,Santo Domingo de los Tsachilas,27555.644999999982
1631,2017-04-13,Tungurahua,26513.38200000001
1632,2017-04-14,Azuay,28218.56800000002
1633,2017-04-14,Bolivar,8223.135999999999
1634,2017-04-14,Chimborazo,6724.463000000001
1635,2017-04-14,Cotopaxi,11782.645999999997
1636,2017-04-14,El Oro,21953.342999999997
1637,2017-04-14,Esmeraldas,12697.332999999999
1638,2017-04-14,Guayas,120205.46500000001
1639,2017-04-14,Imbabura,5884.056999999998
1640,2017-04-14,Loja,9132.488999999996
1641,2017-04-14,Los Rios,17349.723999999995
1642,2017-04-14,Manabi,20054.381999999994
1643,2017-04-14,Pastaza,7196.938000000001
1644,2017-04-14,Pichincha,391271.52800000116
1645,2017-04-14,Santa Elena,26392.46000000001
1646,2017-04-14,Santo Domingo de los Tsachilas,27241.593000000015
1647,2017-04-14,Tungurahua,26561.360999999975
1648,2017-04-15,Azuay,47133.55499999994
1649,2017-04-15,Bolivar,12911.051000000001
1650,2017-04-15,Chimborazo,9671.659000000007
1651,2017-04-15,Cotopaxi,17951.94
1652,2017-04-15,El Oro,27484.088000000007
1653,2017-04-15,Esmeraldas,13870.74100000001
1654,2017-04-15,Guayas,127718.35299999999
1655,2017-04-15,Imbabura,8306.215999999999
1656,2017-04-15,Loja,17408.942
1657,2017-04-15,Los Rios,21268.28899999999
1658,2017-04-15,Manabi,21365.343000000004
1659,2017-04-15,Pastaza,6639.089999999999
1660,2017-04-15,Pichincha,489505.7069999992
1661,2017-04-15,Santa Elena,16668.323000000004
1662,2017-04-15,Santo Domingo de los Tsachilas,26767.354
1663,2017-04-15,Tungurahua,33939.566999999995
1664,2017-04-16,Azuay,45439.16100000003
1665,2017-04-16,Bolivar,8913.318000000005
1666,2017-04-16,Chimborazo,6813.546999999999
1667,2017-04-16,Cotopaxi,15275.208000000006
1668,2017-04-16,El Oro,26571.297999999995
1669,2017-04-16,Esmeraldas,15064.526999999996
1670,2017-04-16,Guayas,126815.587
1671,2017-04-16,Imbabura,7221.9130000000005
1672,2017-04-16,Loja,15712.652
1673,2017-04-16,Los Rios,21388.27899999999
1674,2017-04-16,Manabi,23763.858000000004
1675,2017-04-16,Pastaza,8015.432000000001
1676,2017-04-16,Pichincha,588035.7309999997
1677,2017-04-16,Santa Elena,7611.328000000002
1678,2017-04-16,Santo Domingo de los Tsachilas,32859.12200000002
1679,2017-04-16,Tungurahua,35992.83499999999
1680,2017-04-17,Azuay,46405.56100000001
1681,2017-04-17,Bolivar,8670.585000000001
1682,2017-04-17,Chimborazo,8719.180999999995
1683,2017-04-17,Cotopaxi,15766.644000000002
1684,2017-04-17,El Oro,28020.735
1685,2017-04-17,Esmeraldas,13382.807
1686,2017-04-17,Guayas,123746.40700000004
1687,2017-04-17,Imbabura,8909.644999999993
1688,2017-04-17,Loja,10098.849000000006
1689,2017-04-17,Los Rios,20914.391999999996
1690,2017-04-17,Manabi,19189.363000000012
1691,2017-04-17,Pastaza,6848.315999999998
1692,2017-04-17,Pichincha,403925.777
1693,2017-04-17,Santa Elena,7976.879999999997
1694,2017-04-17,Santo Domingo de los Tsachilas,26859.696999999986
1695,2017-04-17,Tungurahua,26482.067
1696,2017-04-18,Azuay,38870.17800000001
1697,2017-04-18,Bolivar,8347.925000000003
1698,2017-04-18,Chimborazo,7008.680000000001
1699,2017-04-18,Cotopaxi,14213.642999999996
1700,2017-04-18,El Oro,24981.009000000005
1701,2017-04-18,Esmeraldas,11796.619000000002
1702,2017-04-18,Guayas,121073.39400000009
1703,2017-04-18,Imbabura,8341.799000000003
1704,2017-04-18,Loja,9848.439000000004
1705,2017-04-18,Los Rios,23506.183000000008
1706,2017-04-18,Manabi,16724.903
1707,2017-04-18,Pastaza,5642.189000000001
1708,2017-04-18,Pichincha,365425.6289999999
1709,2017-04-18,Santa Elena,6403.6140000000005
1710,2017-04-18,Santo Domingo de los Tsachilas,27828.507999999994
1711,2017-04-18,Tungurahua,27183.604000000018
1712,2017-04-19,Azuay,42268.40200000003
1713,2017-04-19,Bolivar,7060.123000000001
1714,2017-04-19,Chimborazo,6535.702000000002
1715,2017-04-19,Cotopaxi,12694.302
1716,2017-04-19,El Oro,20898.57100000002
1717,2017-04-19,Esmeraldas,10210.692000000001
1718,2017-04-19,Guayas,106187.81900000003
1719,2017-04-19,Imbabura,8172.480000000003
1720,2017-04-19,Loja,12262.370999999997
1721,2017-04-19,Los Rios,16236.766000000007
1722,2017-04-19,Manabi,19907.855999999992
1723,2017-04-19,Pastaza,5367.001
1724,2017-04-19,Pichincha,413136.3329999998
1725,2017-04-19,Santa Elena,8336.097
1726,2017-04-19,Santo Domingo de los Tsachilas,21835.067000000017
1727,2017-04-19,Tungurahua,24623.632000000012
1728,2017-04-20,Azuay,32733.948999999997
1729,2017-04-20,Bolivar,7800.427999999996
1730,2017-04-20,Chimborazo,7287.639000000002
1731,2017-04-20,Cotopaxi,13484.477000000003
1732,2017-04-20,El Oro,25804.173
1733,2017-04-20,Esmeraldas,11292.393999999997
1734,2017-04-20,Guayas,109141.73799999991
1735,2017-04-20,Imbabura,9204.273000000001
1736,2017-04-20,Loja,12371.643999999998
1737,2017-04-20,Los Rios,18614.158999999992
1738,2017-04-20,Manabi,37116.07499999997
1739,2017-04-20,Pastaza,5070.273000000003
1740,2017-04-20,Pichincha,336920.5740000002
1741,2017-04-20,Santa Elena,7129.81
1742,2017-04-20,Santo Domingo de los Tsachilas,20877.459000000017
1743,2017-04-20,Tungurahua,20953.957
1744,2017-04-21,Azuay,36521.25099999997
1745,2017-04-21,Bolivar,7915.514999999999
1746,2017-04-21,Chimborazo,7219.4969999999985
1747,2017-04-21,Cotopaxi,13205.208999999999
1748,2017-04-21,El Oro,22432.594000000012
1749,2017-04-21,Esmeraldas,12773.673000000008
1750,2017-04-21,Guayas,124667.16499999995
1751,2017-04-21,Imbabura,8242.528
1752,2017-04-21,Loja,10745.452000000001
1753,2017-04-21,Los Rios,18732.362999999994
1754,2017-04-21,Manabi,44058.09400000005
1755,2017-04-21,Pastaza,6253.045999999998
1756,2017-04-21,Pichincha,418117.83100000053
1757,2017-04-21,Santa Elena,10865.469000000005
1758,2017-04-21,Santo Domingo de los Tsachilas,26242.047000000002
1759,2017-04-21,Tungurahua,27804.159999999993
1760,2017-04-22,Azuay,51512.734
1761,2017-04-22,Bolivar,13282.807
1762,2017-04-22,Chimborazo,9297.438000000002
1763,2017-04-22,Cotopaxi,17582.811999999994
1764,2017-04-22,El Oro,34065.66299999999
1765,2017-04-22,Esmeraldas,14725.213
1766,2017-04-22,Guayas,132035.61200000017
1767,2017-04-22,Imbabura,8526.599000000002
1768,2017-04-22,Loja,16759.053
1769,2017-04-22,Los Rios,22845.260000000006
1770,2017-04-22,Manabi,52732.155000000035
1771,2017-04-22,Pastaza,6708.292999999998
